customer_id,product_id,product_category,purchase_amount,purchase_date
293,2,Category 4,790.14,2022-02-15
262,19,Category 5,490.35,2022-06-30
50,27,Category 1,48.0,2022-12-28
374,37,Category 4,239.03,2022-02-19
406,26,Category 1,579.33,2022-04-02
222,31,Category 4,820.12,2022-02-11
337,50,Category 4,577.83,2022-12-18
193,27,Category 1,103.57,2022-07-22
452,4,Category 1,460.33,2022-03-24
437,34,Category 5,634.97,2022-11-12
11,7,Category 5,715.2,2022-05-21
80,22,Category 4,576.86,2022-11-20
457,22,Category 4,979.25,2022-01-10
97,25,Category 1,141.04,2022-03-05
242,18,Category 4,874.76,2022-03-05
106,11,Category 3,816.5,2022-02-24
103,26,Category 1,874.5,2022-05-02
394,38,Category 3,975.4,2022-08-29
299,12,Category 1,22.48,2022-02-26
389,3,Category 1,624.52,2022-04-24
370,8,Category 1,66.05,2022-01-26
225,31,Category 4,287.67,2022-02-28
350,47,Category 2,384.85,2022-08-13
254,41,Category 2,46.28,2022-09-25
81,19,Category 5,158.71,2022-01-16
299,19,Category 5,692.72,2022-01-17
244,22,Category 4,564.15,2022-10-26
489,4,Category 1,778.52,2022-11-20
63,48,Category 3,368.49,2022-09-16
59,38,Category 3,627.94,2022-04-06
206,33,Category 2,539.09,2022-09-11
431,45,Category 3,159.46,2022-02-26
187,36,Category 1,875.64,2022-01-24
470,49,Category 5,228.11,2022-12-05
148,13,Category 1,958.74,2022-07-15
304,22,Category 4,51.51,2022-04-28
475,38,Category 3,160.39,2022-01-09
41,15,Category 3,568.25,2022-03-11
213,40,Category 4,371.37,2022-08-30
434,31,Category 4,177.93,2022-01-13
451,32,Category 2,834.88,2022-04-25
356,29,Category 3,664.02,2022-03-08
270,50,Category 4,633.21,2022-02-15
214,37,Category 4,455.96,2022-03-10
479,7,Category 5,486.42,2022-03-27
245,47,Category 2,373.92,2022-04-11
449,9,Category 1,982.34,2022-11-22
25,36,Category 1,564.82,2022-04-23
483,6,Category 1,186.12,2022-06-07
49,46,Category 4,275.72,2022-05-20
204,34,Category 5,42.05,2022-10-11
105,15,Category 3,283.82,2022-08-05
86,44,Category 2,677.48,2022-03-28
255,48,Category 3,810.34,2022-11-29
75,4,Category 1,23.77,2022-12-15
219,21,Category 1,412.42,2022-01-06
67,43,Category 2,491.13,2022-03-03
398,44,Category 2,337.9,2022-12-21
443,3,Category 1,587.93,2022-10-21
175,20,Category 2,121.05,2022-10-13
171,6,Category 1,115.07,2022-05-20
370,41,Category 2,928.05,2022-11-05
424,48,Category 3,203.11,2022-05-30
494,21,Category 1,494.3,2022-12-25
318,27,Category 1,177.31,2022-09-24
477,37,Category 4,336.92,2022-08-16
79,45,Category 3,494.25,2022-10-06
315,8,Category 1,418.53,2022-10-25
174,43,Category 2,109.66,2022-02-20
142,9,Category 1,733.98,2022-09-22
196,39,Category 4,533.66,2022-06-05
448,50,Category 4,203.56,2022-03-15
208,11,Category 3,751.75,2022-01-14
123,43,Category 2,69.65,2022-01-20
340,5,Category 5,773.64,2022-12-06
479,27,Category 1,92.14,2022-07-01
492,50,Category 4,551.65,2022-03-03
383,10,Category 3,335.81,2022-11-25
52,18,Category 4,316.14,2022-02-06
174,22,Category 4,904.91,2022-04-18
393,35,Category 2,868.66,2022-10-04
426,22,Category 4,707.07,2022-05-31
206,17,Category 5,12.21,2022-10-15
391,28,Category 3,86.89,2022-03-16
186,43,Category 2,841.23,2022-09-25
139,20,Category 2,416.62,2022-01-12
16,35,Category 2,320.38,2022-05-11
12,11,Category 3,155.31,2022-09-26
230,41,Category 2,928.98,2022-06-03
367,49,Category 5,106.72,2022-08-11
404,32,Category 2,84.05,2022-06-20
83,31,Category 4,956.97,2022-09-29
356,1,Category 4,431.7,2022-03-01
380,25,Category 1,205.46,2022-09-07
411,49,Category 5,930.92,2022-10-16
189,42,Category 2,93.51,2022-08-25
252,40,Category 4,845.61,2022-03-10
135,5,Category 5,225.93,2022-12-02
272,25,Category 1,576.35,2022-05-09
498,41,Category 2,902.71,2022-10-23
155,29,Category 3,774.79,2022-01-17
175,42,Category 2,744.04,2022-03-27
224,16,Category 3,692.85,2022-08-28
490,15,Category 3,481.05,2022-07-13
390,35,Category 2,185.57,2022-10-03
398,5,Category 5,166.19,2022-04-16
138,22,Category 4,932.37,2022-07-12
318,44,Category 2,876.61,2022-02-01
128,49,Category 5,955.12,2022-03-03
36,22,Category 4,59.99,2022-05-20
263,10,Category 3,729.57,2022-09-02
396,50,Category 4,315.36,2022-10-04
240,18,Category 4,53.41,2022-07-24
405,8,Category 1,788.14,2022-01-10
40,17,Category 5,820.2,2022-03-30
21,47,Category 2,506.33,2022-12-05
160,15,Category 3,350.33,2022-03-02
448,31,Category 4,580.1,2022-03-23
241,6,Category 1,412.04,2022-09-01
265,4,Category 1,416.63,2022-01-12
133,2,Category 4,500.37,2022-02-27
243,44,Category 2,727.29,2022-10-16
171,34,Category 5,490.18,2022-01-24
446,21,Category 1,563.74,2022-11-16
165,48,Category 3,677.81,2022-12-25
67,17,Category 5,936.83,2022-09-10
208,42,Category 2,532.27,2022-01-10
302,48,Category 3,148.85,2022-08-21
268,40,Category 4,502.18,2022-06-26
360,24,Category 2,971.7,2022-11-25
386,40,Category 4,633.72,2022-11-29
362,29,Category 3,88.65,2022-07-09
182,50,Category 4,55.39,2022-11-13
416,25,Category 1,443.14,2022-08-22
388,21,Category 1,650.88,2022-01-30
53,14,Category 3,351.85,2022-06-05
145,50,Category 4,566.02,2022-12-12
88,50,Category 4,927.77,2022-09-09
397,42,Category 2,89.69,2022-10-21
213,8,Category 1,184.53,2022-12-22
359,3,Category 1,698.84,2022-04-24
367,23,Category 2,934.94,2022-10-29
273,37,Category 4,601.57,2022-01-20
487,37,Category 4,541.77,2022-02-13
376,19,Category 5,486.14,2022-11-06
92,27,Category 1,205.38,2022-01-07
156,40,Category 4,697.65,2022-07-07
4,23,Category 2,25.48,2022-05-05
404,33,Category 2,885.13,2022-06-23
87,43,Category 2,411.99,2022-02-26
457,18,Category 4,741.72,2022-04-10
271,8,Category 1,675.64,2022-12-10
328,45,Category 3,776.4,2022-09-08
268,43,Category 2,99.47,2022-07-23
160,20,Category 2,936.45,2022-11-12
270,31,Category 4,398.66,2022-03-18
65,46,Category 4,856.01,2022-02-26
48,25,Category 1,498.0,2022-10-18
122,11,Category 3,996.69,2022-05-12
142,21,Category 1,849.03,2022-08-25
464,33,Category 2,376.67,2022-07-02
348,37,Category 4,490.88,2022-11-26
57,38,Category 3,978.38,2022-11-21
416,27,Category 1,390.76,2022-06-21
210,46,Category 4,778.2,2022-10-27
295,32,Category 2,363.04,2022-04-29
184,28,Category 3,15.24,2022-10-30
443,17,Category 5,934.49,2022-07-28
153,10,Category 3,767.22,2022-08-01
249,11,Category 3,610.08,2022-04-14
244,45,Category 3,147.33,2022-07-08
72,48,Category 3,228.25,2022-06-26
422,2,Category 4,610.68,2022-09-11
192,21,Category 1,541.22,2022-08-03
5,45,Category 3,233.62,2022-03-07
92,20,Category 2,750.07,2022-06-09
374,46,Category 4,854.75,2022-03-15
385,46,Category 4,938.32,2022-02-26
309,38,Category 3,496.54,2022-03-24
414,29,Category 3,994.88,2022-04-27
447,16,Category 3,780.98,2022-11-15
424,48,Category 3,882.27,2022-10-09
326,27,Category 1,743.59,2022-11-17
240,50,Category 4,213.71,2022-04-20
128,11,Category 3,929.79,2022-01-20
300,1,Category 4,377.75,2022-03-01
121,33,Category 2,498.84,2022-02-21
37,27,Category 1,216.67,2022-11-26
325,29,Category 3,826.39,2022-10-09
320,25,Category 1,155.11,2022-11-10
62,38,Category 3,465.94,2022-06-09
473,16,Category 3,931.01,2022-02-09
215,8,Category 1,958.91,2022-02-21
110,1,Category 4,417.97,2022-10-04
403,26,Category 1,954.33,2022-03-14
374,17,Category 5,811.44,2022-05-07
443,18,Category 4,691.27,2022-11-01
205,33,Category 2,976.92,2022-08-10
407,22,Category 4,970.95,2022-11-27
50,2,Category 4,58.44,2022-11-01
425,15,Category 3,183.31,2022-12-09
150,30,Category 4,370.07,2022-10-14
203,20,Category 2,124.67,2022-01-22
476,26,Category 1,712.84,2022-06-24
82,15,Category 3,99.98,2022-06-04
195,26,Category 1,80.61,2022-05-22
75,1,Category 4,713.67,2022-05-12
461,34,Category 5,67.28,2022-04-24
338,16,Category 3,394.11,2022-08-15
170,41,Category 2,91.59,2022-02-24
258,48,Category 3,939.01,2022-11-08
452,39,Category 4,728.28,2022-04-15
264,33,Category 2,855.78,2022-05-20
156,31,Category 4,249.46,2022-03-13
97,21,Category 1,306.77,2022-06-20
100,18,Category 4,926.74,2022-02-13
317,6,Category 1,957.91,2022-08-14
312,6,Category 1,11.9,2022-11-07
299,24,Category 2,68.23,2022-10-11
59,50,Category 4,132.55,2022-07-15
465,34,Category 5,894.07,2022-09-22
237,28,Category 3,932.51,2022-11-02
274,35,Category 2,615.23,2022-08-12
393,25,Category 1,667.49,2022-04-18
34,17,Category 5,895.69,2022-12-18
104,40,Category 4,92.05,2022-10-02
289,24,Category 2,268.16,2022-10-03
29,46,Category 4,774.62,2022-10-13
462,17,Category 5,230.9,2022-07-10
9,50,Category 4,464.64,2022-04-04
137,2,Category 4,421.34,2022-10-03
234,5,Category 5,380.25,2022-06-11
420,42,Category 2,48.04,2022-06-29
262,4,Category 1,727.99,2022-03-20
8,2,Category 4,882.38,2022-12-10
228,24,Category 2,193.77,2022-09-19
2,30,Category 4,458.89,2022-04-26
29,11,Category 3,901.33,2022-10-30
378,39,Category 4,397.83,2022-12-05
135,40,Category 4,623.8,2022-05-21
483,16,Category 3,304.51,2022-09-18
178,42,Category 2,334.28,2022-06-08
372,15,Category 3,236.75,2022-02-17
476,4,Category 1,36.08,2022-07-05
378,7,Category 5,898.37,2022-04-15
177,18,Category 4,310.88,2022-04-04
85,40,Category 4,312.49,2022-05-13
320,42,Category 2,962.27,2022-01-04
130,11,Category 3,167.46,2022-10-28
379,1,Category 4,154.56,2022-12-28
97,28,Category 3,593.98,2022-04-09
267,2,Category 4,43.01,2022-01-07
375,6,Category 1,222.38,2022-07-12
439,35,Category 2,323.29,2022-04-14
83,36,Category 1,104.93,2022-09-11
388,18,Category 4,256.45,2022-02-12
428,34,Category 5,20.64,2022-09-15
324,50,Category 4,763.87,2022-09-04
118,47,Category 2,467.01,2022-01-02
118,36,Category 1,868.48,2022-05-11
265,3,Category 1,357.98,2022-01-07
328,50,Category 4,348.94,2022-09-01
475,4,Category 1,622.19,2022-11-08
108,11,Category 3,958.73,2022-04-23
240,13,Category 1,783.94,2022-05-23
75,30,Category 4,278.32,2022-05-27
307,22,Category 4,783.3,2022-02-16
280,38,Category 3,598.89,2022-08-30
218,3,Category 1,87.61,2022-08-02
367,41,Category 2,538.76,2022-12-17
277,50,Category 4,566.15,2022-07-30
289,11,Category 3,321.52,2022-07-12
266,22,Category 4,14.82,2022-11-04
332,33,Category 2,347.51,2022-02-04
290,6,Category 1,69.01,2022-03-23
225,36,Category 1,100.33,2022-07-09
178,1,Category 4,552.84,2022-11-24
50,34,Category 5,159.04,2022-02-18
387,24,Category 2,132.15,2022-08-05
322,9,Category 1,913.99,2022-10-22
449,4,Category 1,459.06,2022-12-17
452,27,Category 1,517.77,2022-09-25
483,41,Category 2,292.53,2022-08-17
86,11,Category 3,306.48,2022-10-15
344,50,Category 4,40.8,2022-02-13
100,50,Category 4,66.63,2022-10-10
146,32,Category 2,463.87,2022-09-23
241,24,Category 2,584.6,2022-12-11
26,50,Category 4,845.76,2022-06-14
103,25,Category 1,294.21,2022-06-27
406,39,Category 4,244.92,2022-07-26
404,25,Category 1,331.39,2022-02-26
138,23,Category 2,64.66,2022-08-02
387,21,Category 1,965.73,2022-07-28
112,37,Category 4,359.81,2022-08-23
112,11,Category 3,466.58,2022-01-18
486,9,Category 1,957.32,2022-05-14
267,25,Category 1,357.38,2022-11-23
192,23,Category 2,571.76,2022-02-02
447,18,Category 4,129.48,2022-08-23
32,41,Category 2,238.22,2022-01-01
260,50,Category 4,476.3,2022-02-12
39,31,Category 4,643.53,2022-11-25
494,31,Category 4,519.5,2022-03-05
426,42,Category 2,130.46,2022-05-10
147,1,Category 4,25.8,2022-02-17
309,46,Category 4,47.84,2022-05-09
331,34,Category 5,582.19,2022-10-13
227,5,Category 5,751.97,2022-11-16
426,8,Category 1,352.94,2022-06-01
393,19,Category 5,563.83,2022-11-04
229,36,Category 1,128.24,2022-06-11
408,38,Category 3,897.75,2022-09-09
460,44,Category 2,529.15,2022-01-31
341,2,Category 4,982.92,2022-01-09
447,17,Category 5,400.51,2022-06-28
188,40,Category 4,862.57,2022-10-16
339,3,Category 1,558.57,2022-06-25
201,10,Category 3,346.43,2022-08-17
314,2,Category 4,634.01,2022-08-10
194,10,Category 3,293.76,2022-03-23
307,37,Category 4,60.24,2022-10-07
270,37,Category 4,685.15,2022-09-20
208,18,Category 4,134.19,2022-09-04
93,31,Category 4,252.19,2022-11-30
481,7,Category 5,241.66,2022-02-13
178,20,Category 2,814.03,2022-10-01
292,3,Category 1,546.8,2022-04-01
335,23,Category 2,323.51,2022-02-24
410,1,Category 4,164.85,2022-12-16
490,42,Category 2,626.69,2022-12-06
185,32,Category 2,361.64,2022-05-27
226,25,Category 1,32.05,2022-12-25
34,18,Category 4,421.97,2022-05-07
113,45,Category 3,138.85,2022-06-29
336,3,Category 1,34.76,2022-10-03
383,14,Category 3,837.15,2022-02-13
254,41,Category 2,728.86,2022-12-05
205,13,Category 1,696.14,2022-07-19
432,50,Category 4,151.68,2022-12-22
425,20,Category 2,669.31,2022-05-04
341,3,Category 1,261.06,2022-05-06
297,24,Category 2,524.37,2022-09-25
349,18,Category 4,859.71,2022-11-25
232,8,Category 1,185.61,2022-04-27
370,6,Category 1,245.84,2022-12-12
108,50,Category 4,517.91,2022-01-28
79,24,Category 2,26.96,2022-07-28
328,24,Category 2,13.87,2022-08-21
214,21,Category 1,350.86,2022-04-09
479,23,Category 2,697.28,2022-02-26
438,6,Category 1,875.78,2022-04-03
438,21,Category 1,473.58,2022-08-08
430,27,Category 1,325.59,2022-09-18
55,5,Category 5,81.81,2022-03-20
480,23,Category 2,776.82,2022-02-15
191,40,Category 4,295.6,2022-09-10
59,49,Category 5,730.95,2022-01-01
410,21,Category 1,314.32,2022-07-24
410,10,Category 3,692.22,2022-08-30
193,49,Category 5,917.99,2022-04-16
290,4,Category 1,677.49,2022-05-25
346,9,Category 1,883.82,2022-06-12
455,33,Category 2,710.26,2022-07-29
284,49,Category 5,973.44,2022-10-23
84,50,Category 4,795.48,2022-04-11
38,15,Category 3,564.74,2022-02-18
247,38,Category 3,202.69,2022-04-27
389,16,Category 3,885.24,2022-12-27
40,31,Category 4,817.66,2022-03-30
384,41,Category 2,185.65,2022-05-31
336,17,Category 5,405.48,2022-05-19
295,44,Category 2,752.35,2022-10-31
329,38,Category 3,641.17,2022-11-10
267,17,Category 5,130.11,2022-11-24
112,13,Category 1,876.84,2022-01-06
387,41,Category 2,480.01,2022-02-01
382,47,Category 2,980.02,2022-04-23
476,17,Category 5,169.79,2022-12-30
149,13,Category 1,610.79,2022-10-13
424,2,Category 4,821.45,2022-07-15
167,41,Category 2,516.98,2022-10-23
271,44,Category 2,679.19,2022-01-04
137,19,Category 5,398.5,2022-10-21
91,40,Category 4,960.14,2022-01-20
93,46,Category 4,837.85,2022-10-02
276,44,Category 2,40.67,2022-09-17
146,41,Category 2,710.1,2022-04-30
359,42,Category 2,878.61,2022-05-21
470,26,Category 1,754.52,2022-04-06
418,33,Category 2,713.41,2022-04-11
197,24,Category 2,157.48,2022-05-15
158,28,Category 3,829.26,2022-10-22
245,35,Category 2,296.61,2022-12-13
176,7,Category 5,462.82,2022-05-20
443,7,Category 5,860.31,2022-08-16
457,49,Category 5,833.67,2022-09-05
380,36,Category 1,747.51,2022-04-15
407,6,Category 1,749.52,2022-01-16
283,12,Category 1,18.16,2022-02-14
359,26,Category 1,836.07,2022-03-01
97,30,Category 4,104.77,2022-04-21
229,3,Category 1,362.25,2022-05-31
386,42,Category 2,985.9,2022-07-05
253,20,Category 2,486.5,2022-02-25
20,30,Category 4,327.47,2022-01-29
124,21,Category 1,191.24,2022-01-28
154,31,Category 4,821.52,2022-01-13
283,39,Category 4,153.95,2022-12-24
322,2,Category 4,877.8,2022-12-12
324,33,Category 2,229.88,2022-04-17
314,44,Category 2,165.04,2022-08-13
380,12,Category 1,989.49,2022-07-22
482,14,Category 3,154.41,2022-02-17
153,40,Category 4,284.52,2022-11-24
487,32,Category 2,906.53,2022-06-09
447,47,Category 2,687.31,2022-11-27
429,39,Category 4,556.05,2022-12-11
366,13,Category 1,725.16,2022-02-04
303,4,Category 1,345.35,2022-03-31
30,30,Category 4,158.88,2022-06-13
196,25,Category 1,209.28,2022-02-25
295,18,Category 4,137.46,2022-07-15
40,10,Category 3,751.16,2022-01-04
267,30,Category 4,227.03,2022-07-24
359,10,Category 3,479.98,2022-01-28
269,28,Category 3,264.87,2022-05-01
228,35,Category 2,221.73,2022-09-26
499,27,Category 1,707.81,2022-08-25
238,1,Category 4,136.74,2022-09-18
471,37,Category 4,962.81,2022-10-16
180,8,Category 1,342.37,2022-07-23
453,33,Category 2,45.13,2022-09-24
27,41,Category 2,896.63,2022-07-06
279,5,Category 5,206.58,2022-11-14
288,15,Category 3,202.1,2022-02-10
427,14,Category 3,313.37,2022-12-06
112,6,Category 1,665.71,2022-08-31
21,20,Category 2,272.75,2022-07-18
485,4,Category 1,552.98,2022-06-05
103,13,Category 1,150.64,2022-02-07
168,41,Category 2,720.85,2022-05-09
73,44,Category 2,175.93,2022-03-21
196,50,Category 4,433.36,2022-05-27
431,31,Category 4,950.22,2022-09-25
103,41,Category 2,712.27,2022-07-12
131,28,Category 3,289.73,2022-06-17
275,40,Category 4,674.78,2022-05-30
319,35,Category 2,762.34,2022-04-30
488,25,Category 1,843.63,2022-01-26
497,39,Category 4,491.56,2022-12-12
59,48,Category 3,869.67,2022-02-25
267,33,Category 2,658.29,2022-03-24
157,45,Category 3,788.87,2022-08-27
179,20,Category 2,21.9,2022-07-21
126,35,Category 2,298.81,2022-05-01
453,42,Category 2,587.0,2022-01-04
464,5,Category 5,446.75,2022-07-07
410,20,Category 2,282.28,2022-09-16
456,38,Category 3,43.87,2022-11-21
291,23,Category 2,104.49,2022-11-23
332,48,Category 3,489.83,2022-02-20
461,42,Category 2,714.04,2022-03-23
164,19,Category 5,116.03,2022-08-22
362,3,Category 1,713.63,2022-01-09
238,8,Category 1,163.95,2022-04-16
126,17,Category 5,514.27,2022-12-07
171,49,Category 5,228.2,2022-07-28
58,15,Category 3,171.89,2022-10-26
359,10,Category 3,573.45,2022-11-23
260,29,Category 3,242.98,2022-10-01
96,16,Category 3,342.03,2022-06-29
307,3,Category 1,332.78,2022-09-05
273,30,Category 4,571.36,2022-06-04
183,33,Category 2,706.43,2022-12-17
497,44,Category 2,484.61,2022-12-13
468,23,Category 2,270.31,2022-09-04
5,28,Category 3,484.96,2022-01-01
21,2,Category 4,839.95,2022-06-13
62,7,Category 5,603.5,2022-01-21
281,32,Category 2,317.39,2022-05-27
41,38,Category 3,604.09,2022-05-18
96,8,Category 1,542.15,2022-09-16
204,33,Category 2,879.82,2022-01-29
110,35,Category 2,851.11,2022-01-30
110,20,Category 2,19.1,2022-07-01
137,4,Category 1,114.07,2022-09-27
270,29,Category 3,176.83,2022-08-13
249,45,Category 3,919.14,2022-10-12
48,11,Category 3,221.77,2022-11-07
276,50,Category 4,805.89,2022-01-19
319,27,Category 1,782.09,2022-03-26
104,11,Category 3,792.41,2022-10-17
286,27,Category 1,991.77,2022-02-02
224,24,Category 2,889.64,2022-11-29
275,36,Category 1,706.6,2022-02-08
191,15,Category 3,451.33,2022-09-17
299,47,Category 2,812.67,2022-04-10
323,12,Category 1,150.16,2022-03-31
345,40,Category 4,406.99,2022-02-12
356,8,Category 1,748.38,2022-04-18
382,34,Category 5,815.31,2022-12-12
307,30,Category 4,469.27,2022-07-06
194,22,Category 4,719.71,2022-05-20
456,37,Category 4,990.82,2022-01-25
234,39,Category 4,466.97,2022-10-05
325,32,Category 2,336.14,2022-02-16
77,13,Category 1,838.58,2022-05-21
407,29,Category 3,400.6,2022-08-25
390,19,Category 5,730.16,2022-12-05
173,30,Category 4,797.54,2022-05-02
61,29,Category 3,645.91,2022-03-28
432,11,Category 3,17.02,2022-11-26
259,37,Category 4,15.73,2022-06-29
195,12,Category 1,298.85,2022-06-05
302,45,Category 3,150.27,2022-04-03
168,42,Category 2,245.54,2022-05-17
155,29,Category 3,740.43,2022-08-26
278,34,Category 5,400.74,2022-11-30
10,24,Category 2,398.95,2022-12-17
269,39,Category 4,859.59,2022-12-16
29,8,Category 1,776.74,2022-10-11
186,34,Category 5,349.33,2022-01-27
478,31,Category 4,496.98,2022-11-16
378,15,Category 3,504.96,2022-05-07
418,19,Category 5,956.77,2022-07-24
115,6,Category 1,552.53,2022-06-27
263,16,Category 3,785.41,2022-04-30
54,41,Category 2,138.26,2022-05-25
84,19,Category 5,786.92,2022-04-03
1,6,Category 1,243.0,2022-10-06
476,22,Category 4,773.28,2022-08-04
264,3,Category 1,652.25,2022-09-22
125,28,Category 3,177.13,2022-09-11
112,11,Category 3,244.47,2022-05-16
282,30,Category 4,669.12,2022-09-08
53,13,Category 1,750.5,2022-08-17
158,15,Category 3,305.93,2022-09-21
394,12,Category 1,751.25,2022-06-20
231,20,Category 2,398.39,2022-08-05
365,26,Category 1,354.61,2022-04-09
467,1,Category 4,648.61,2022-05-20
421,40,Category 4,881.09,2022-06-10
171,30,Category 4,458.0,2022-10-27
120,9,Category 1,868.28,2022-09-04
250,19,Category 5,223.59,2022-03-15
472,50,Category 4,698.96,2022-10-19
68,9,Category 1,113.36,2022-04-10
90,19,Category 5,104.53,2022-07-24
64,9,Category 1,655.46,2022-03-25
287,22,Category 4,142.44,2022-04-20
216,44,Category 2,818.48,2022-01-14
352,34,Category 5,230.56,2022-03-11
211,13,Category 1,402.45,2022-07-14
271,11,Category 3,278.38,2022-12-19
167,4,Category 1,875.0,2022-03-07
288,39,Category 4,737.12,2022-11-27
22,4,Category 1,955.68,2022-03-12
207,10,Category 3,809.99,2022-02-22
422,46,Category 4,681.05,2022-06-14
429,49,Category 5,533.38,2022-01-21
113,16,Category 3,166.42,2022-12-06
491,25,Category 1,325.69,2022-09-13
493,32,Category 2,910.51,2022-02-19
57,32,Category 2,88.25,2022-01-07
332,35,Category 2,834.89,2022-08-18
161,19,Category 5,662.53,2022-05-19
281,17,Category 5,626.88,2022-05-10
389,38,Category 3,920.71,2022-07-14
494,45,Category 3,850.88,2022-04-25
14,39,Category 4,870.59,2022-05-10
461,24,Category 2,604.41,2022-09-25
65,31,Category 4,611.64,2022-09-24
154,4,Category 1,616.38,2022-10-20
196,19,Category 5,73.73,2022-02-02
123,34,Category 5,708.98,2022-07-05
252,19,Category 5,198.76,2022-02-14
348,22,Category 4,571.0,2022-12-21
238,22,Category 4,130.82,2022-03-06
402,50,Category 4,66.58,2022-01-03
302,31,Category 4,871.06,2022-12-07
389,10,Category 3,311.7,2022-12-27
378,19,Category 5,196.45,2022-04-12
195,9,Category 1,554.64,2022-02-25
97,28,Category 3,300.78,2022-05-29
26,19,Category 5,421.27,2022-02-24
112,46,Category 4,113.6,2022-11-16
496,50,Category 4,102.24,2022-02-09
103,38,Category 3,579.94,2022-01-21
294,35,Category 2,203.32,2022-02-08
352,11,Category 3,824.22,2022-07-23
227,36,Category 1,159.8,2022-07-16
103,8,Category 1,80.82,2022-09-13
66,29,Category 3,324.0,2022-05-28
45,1,Category 4,120.48,2022-10-10
172,26,Category 1,892.74,2022-03-19
334,33,Category 2,852.11,2022-07-10
4,31,Category 4,386.36,2022-05-09
498,47,Category 2,930.26,2022-10-24
256,37,Category 4,825.87,2022-09-21
489,27,Category 1,354.53,2022-06-16
463,18,Category 4,533.65,2022-07-25
35,36,Category 1,703.21,2022-07-25
463,5,Category 5,681.53,2022-02-14
264,47,Category 2,732.77,2022-10-29
57,27,Category 1,364.46,2022-01-31
342,48,Category 3,912.59,2022-11-29
438,22,Category 4,913.58,2022-05-12
161,28,Category 3,656.99,2022-01-20
437,30,Category 4,168.96,2022-07-04
331,37,Category 4,724.5,2022-09-17
202,1,Category 4,459.76,2022-07-15
253,7,Category 5,563.8,2022-04-24
264,50,Category 4,737.67,2022-12-22
301,3,Category 1,781.4,2022-03-18
316,16,Category 3,695.0,2022-12-16
164,5,Category 5,124.04,2022-03-15
219,12,Category 1,841.23,2022-07-30
26,37,Category 4,752.89,2022-12-28
4,33,Category 2,969.22,2022-02-18
255,24,Category 2,947.86,2022-12-17
309,27,Category 1,145.55,2022-03-11
105,37,Category 4,208.85,2022-03-30
295,16,Category 3,965.58,2022-07-24
272,22,Category 4,386.7,2022-03-19
168,26,Category 1,773.26,2022-02-23
464,35,Category 2,719.76,2022-12-11
61,35,Category 2,594.04,2022-04-19
365,46,Category 4,785.49,2022-03-30
332,17,Category 5,118.06,2022-05-13
139,7,Category 5,712.14,2022-08-28
481,28,Category 3,299.2,2022-09-30
404,23,Category 2,221.58,2022-06-04
468,15,Category 3,389.18,2022-12-23
341,47,Category 2,25.75,2022-01-14
140,14,Category 3,950.9,2022-02-24
433,45,Category 3,636.59,2022-03-29
195,42,Category 2,342.71,2022-03-26
280,42,Category 2,667.83,2022-07-22
296,22,Category 4,912.82,2022-09-11
218,7,Category 5,462.54,2022-08-27
168,14,Category 3,437.77,2022-01-17
4,42,Category 2,230.35,2022-08-07
57,12,Category 1,713.29,2022-09-10
234,21,Category 1,166.98,2022-06-08
481,4,Category 1,929.73,2022-02-14
273,41,Category 2,827.73,2022-02-22
255,37,Category 4,485.46,2022-10-22
27,15,Category 3,964.37,2022-09-27
243,27,Category 1,669.35,2022-09-23
87,21,Category 1,864.78,2022-07-16
249,17,Category 5,368.8,2022-11-15
235,10,Category 3,256.0,2022-09-18
116,38,Category 3,482.88,2022-08-02
202,31,Category 4,692.77,2022-10-04
267,2,Category 4,691.59,2022-07-18
76,37,Category 4,87.11,2022-12-18
414,3,Category 1,603.98,2022-08-16
154,44,Category 2,471.91,2022-09-30
255,2,Category 4,621.22,2022-04-18
334,2,Category 4,748.99,2022-04-01
256,29,Category 3,667.87,2022-11-11
369,34,Category 5,837.11,2022-10-30
444,18,Category 4,394.52,2022-11-05
451,6,Category 1,937.5,2022-04-25
352,17,Category 5,904.43,2022-07-12
184,6,Category 1,265.99,2022-10-04
307,9,Category 1,511.42,2022-12-09
216,21,Category 1,197.38,2022-11-10
27,33,Category 2,832.7,2022-03-17
455,1,Category 4,539.41,2022-07-09
118,2,Category 4,192.87,2022-05-06
361,41,Category 2,825.18,2022-10-20
46,7,Category 5,748.72,2022-05-22
351,49,Category 5,759.69,2022-08-30
341,40,Category 4,404.87,2022-09-12
367,36,Category 1,860.02,2022-04-03
181,48,Category 3,765.86,2022-05-30
372,19,Category 5,483.01,2022-10-15
92,13,Category 1,319.36,2022-08-11
457,10,Category 3,598.24,2022-03-02
391,42,Category 2,732.89,2022-05-08
231,2,Category 4,96.11,2022-01-12
38,25,Category 1,463.87,2022-08-07
370,48,Category 3,663.12,2022-07-15
327,37,Category 4,291.44,2022-02-19
56,16,Category 3,799.83,2022-08-12
185,18,Category 4,505.67,2022-02-19
59,15,Category 3,933.84,2022-10-18
358,14,Category 3,568.21,2022-09-06
396,1,Category 4,560.18,2022-11-01
462,4,Category 1,814.56,2022-12-06
130,33,Category 2,319.47,2022-03-05
254,30,Category 4,508.59,2022-09-02
243,44,Category 2,232.45,2022-06-22
408,37,Category 4,479.73,2022-12-10
486,49,Category 5,200.68,2022-03-27
213,33,Category 2,388.31,2022-09-21
